player_id,web_name,club_short,position,expected_role,draft_availability,cost,per90_defcon,per90_xg,per90_xa,gw1_xp,gw1_xmins,gw2_xp,gw2_xmins,gw3_xp,gw3_xmins,gw4_xp,gw4_xmins,gw5_xp,gw5_xmins,gw6_xp,gw6_xmins,total_6gw_xp,gw1_3_xp,gw4_6_xp
397,Semenyo,MCI,MID,Nailed Starter,eligible,8.5,6.6375,0.3122,0.0878,4.57,77.5,4.31,77.5,3.98,77.5,4.04,77.5,4.16,77.5,4.13,77.5,25.2,12.86,12.33
165,João Pedro,CHE,FWD,Nailed Starter,eligible,7.5,4.6727,0.5049,0.0664,4.32,77.5,4.0,77.5,3.16,77.5,4.18,77.5,4.47,77.5,5.0,77.5,25.14,11.48,13.65
94,Schade,BRE,MID,Nailed Starter,eligible,6.0,6.2318,0.3962,0.0672,4.46,77.5,3.86,77.5,4.85,77.5,3.5,77.5,4.38,77.5,4.06,77.5,25.1,13.17,11.94
334,Muharemović,LEE,DEF,Nailed Starter,eligible,5.0,11.56,0.1,0.14,4.33,77.5,4.33,77.5,4.17,77.5,4.24,77.5,4.27,77.5,3.7,77.5,25.04,12.83,12.21
67,Rayan,BOU,MID,Nailed Starter,eligible,6.5,6.6486,0.2165,0.1492,4.06,77.5,4.02,77.5,4.82,77.5,3.93,77.5,3.66,77.5,4.52,77.5,25.0,12.9,12.11
106,Thiago,BRE,FWD,Nailed Starter,eligible,8.0,5.8684,0.5649,0.0502,4.45,77.5,3.73,77.5,4.93,77.5,3.3,77.5,4.41,77.5,3.95,77.5,24.78,13.11,11.66
95,O.Dango,BRE,MID,Nailed Starter,eligible,6.5,7.3316,0.3147,0.1633,4.26,77.5,3.77,77.5,4.59,77.5,3.45,77.5,4.38,77.5,3.92,77.5,24.37,12.62,11.75
391,Gvardiol,MCI,DEF,Regular Starter,eligible,5.5,6.7664,0.1478,0.046,4.05,62.0,4.03,62.0,4.02,62.0,3.84,62.0,4.3,62.0,3.96,62.0,24.2,12.1,12.1
11,Mosquera,ARS,DEF,Regular Starter,eligible,5.5,8.6714,0.0091,0.0575,4.03,62.0,4.08,62.0,3.83,62.0,4.19,62.0,4.0,62.0,4.0,62.0,24.14,11.94,12.19
366,Wirtz,LIV,MID,Nailed Starter,eligible,7.5,6.6723,0.2589,0.1949,4.42,77.5,4.2,77.5,4.06,77.5,4.09,77.5,3.55,77.5,3.82,77.5,24.14,12.68,11.46
418,Maguire,MUN,DEF,Nailed Starter,eligible,5.0,8.2414,0.0611,0.0273,4.0,77.5,4.04,77.5,4.09,77.5,3.76,77.5,4.02,77.5,4.15,77.5,24.06,12.13,11.93
142,James,CHE,DEF,Nailed Starter,eligible,5.5,5.8866,0.0478,0.1472,4.39,77.5,3.82,77.5,3.76,77.5,4.01,77.5,4.04,77.5,4.0,77.5,24.02,11.97,12.05
69,Scott,BOU,MID,Nailed Starter,eligible,6.0,12.198,0.1201,0.0929,4.23,77.5,3.44,77.5,4.68,77.5,3.42,77.5,3.48,77.5,4.49,77.5,23.75,12.35,11.39
384,Donnarumma,MCI,GKP,Nailed Starter,eligible,5.5,0.0,0.0,0.0038,3.75,77.5,3.86,77.5,4.07,77.5,3.77,77.5,4.31,77.5,3.88,77.5,23.65,11.68,11.96
202,Richards,CRY,DEF,Nailed Starter,eligible,5.0,9.908,0.0771,0.0497,4.05,77.5,3.62,77.5,3.98,77.5,3.95,77.5,3.9,77.5,4.09,77.5,23.59,11.65,11.94
481,Anderson,MCI,MID,Nailed Starter,eligible,6.5,13.9106,0.0794,0.1294,4.25,77.5,4.04,77.5,3.73,77.5,4.08,77.5,3.49,77.5,3.97,77.5,23.56,12.02,11.54
229,Tarkowski,EVE,DEF,Nailed Starter,eligible,6.0,10.1622,0.0684,0.0568,3.89,77.5,3.8,77.5,3.84,77.5,4.07,77.5,3.92,77.5,3.96,77.5,23.48,11.53,11.95
254,Robinson,FUL,DEF,Nailed Starter,eligible,4.5,8.2313,0.0648,0.0956,3.75,77.5,4.15,77.5,3.92,77.5,3.83,77.5,3.87,77.5,3.93,77.5,23.45,11.82,11.63
200,Lacroix,CHE,DEF,Nailed Starter,eligible,6.0,10.7942,0.0715,0.0242,4.04,77.5,3.8,77.5,3.75,77.5,3.94,77.5,3.95,77.5,3.88,77.5,23.36,11.59,11.77
5,J.Timber,ARS,DEF,Regular Starter,exclude_gw1,6.5,5.4323,0.1729,0.0562,0.0,0.0,4.8,62.0,4.29,62.0,4.89,62.0,4.62,62.0,4.71,62.0,23.3,9.09,14.22
356,Virgil,LIV,DEF,Nailed Starter,eligible,6.5,9.2632,0.0992,0.0379,3.94,77.5,4.04,77.5,3.91,77.5,3.93,77.5,3.73,77.5,3.58,77.5,23.12,11.89,11.24
112,Van Hecke,TOT,DEF,Nailed Starter,eligible,5.0,8.8879,0.0928,0.044,3.82,77.5,3.82,77.5,4.0,77.5,3.87,77.5,3.84,77.5,3.76,77.5,23.11,11.64,11.47
84,Collins,BRE,DEF,Nailed Starter,eligible,5.5,9.6634,0.0679,0.0518,3.96,77.5,3.76,77.5,4.06,77.5,3.68,77.5,3.73,77.5,3.85,77.5,23.04,11.78,11.26
13,Rice,ARS,MID,Nailed Starter,eligible,7.5,10.9408,0.0917,0.213,3.83,77.5,3.91,77.5,3.74,77.5,3.84,77.5,3.77,77.5,3.87,77.5,22.97,11.48,11.48
445,Thiaw,NEW,DEF,Nailed Starter,eligible,5.0,8.8694,0.1458,0.0292,3.62,77.5,4.06,77.5,4.02,77.5,3.64,77.5,3.85,77.5,3.72,77.5,22.91,11.7,11.21
562,Maeda,IPS,MID,Regular Starter,eligible,5.5,7.58,0.46,0.19,3.92,62.0,3.65,62.0,3.55,62.0,3.86,62.0,3.86,62.0,3.87,62.0,22.7,11.12,11.59
427,Mbeumo,MUN,MID,Regular Starter,eligible,8.0,4.7913,0.4129,0.172,3.77,62.0,3.93,62.0,3.89,62.0,3.46,62.0,3.67,62.0,3.81,62.0,22.53,11.59,10.94
393,Khusanov,MCI,DEF,Regular Starter,eligible,5.5,7.7575,0.041,0.0763,3.72,62.0,3.72,62.0,3.75,62.0,3.63,62.0,3.95,62.0,3.69,62.0,22.48,11.19,11.27
398,Foden,MCI,MID,Regular Starter,eligible,7.0,6.9297,0.2612,0.2062,4.02,62.0,3.82,62.0,3.55,62.0,3.6,62.0,3.67,62.0,3.67,62.0,22.33,11.39,10.94
532,Ballard,SUN,DEF,Nailed Starter,eligible,5.0,11.0821,0.1033,0.0264,3.84,77.5,3.9,77.5,3.67,77.5,3.52,77.5,3.57,77.5,3.75,77.5,22.25,11.41,10.84
368,Szoboszlai,LIV,MID,Nailed Starter,eligible,7.0,9.4121,0.1325,0.1902,4.03,77.5,3.61,77.5,3.61,77.5,3.64,77.5,3.32,77.5,3.82,77.5,22.04,11.25,10.78
155,Enzo,CHE,MID,Regular Starter,eligible,7.0,7.052,0.3254,0.2098,3.65,62.0,3.59,62.0,2.93,62.0,3.62,62.0,3.84,62.0,4.3,62.0,21.93,10.17,11.76
237,Ndiaye,EVE,MID,Nailed Starter,eligible,6.0,9.1586,0.2162,0.1427,3.66,77.5,3.44,77.5,3.74,77.5,3.63,77.5,3.65,77.5,3.76,77.5,21.89,10.84,11.04
362,Jacquet,LIV,DEF,Nailed Starter,eligible,5.0,8.39,0.04,0.11,3.63,77.5,3.81,77.5,3.67,77.5,3.67,77.5,3.52,77.5,3.33,77.5,21.63,11.11,10.52
542,E.Le Fée,SUN,MID,Nailed Starter,eligible,6.0,9.7986,0.1603,0.1828,3.62,77.5,3.43,77.5,3.9,77.5,3.36,77.5,3.62,77.5,3.56,77.5,21.48,10.95,10.54
28,Martinez,AVL,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0025,3.53,77.5,3.21,77.5,3.54,77.5,3.74,77.5,3.8,77.5,3.53,77.5,21.36,10.28,11.07
346,Calvert-Lewin,LEE,FWD,Nailed Starter,eligible,6.0,3.473,0.515,0.0351,3.88,77.5,3.85,77.5,3.57,77.5,3.52,77.5,3.71,77.5,2.8,77.5,21.33,11.3,10.03
25,Gyökeres,ARS,FWD,Regular Starter,eligible,7.5,3.4506,0.4977,0.0788,3.55,62.0,3.74,62.0,3.23,62.0,3.58,62.0,3.47,62.0,3.68,62.0,21.27,10.52,10.73
255,J.Cuenca,FUL,DEF,Regular Starter,eligible,4.5,11.262,0.0048,0.051,3.47,62.0,3.62,62.0,3.56,62.0,3.51,62.0,3.54,62.0,3.56,62.0,21.26,10.65,10.61
61,Truffert,BOU,DEF,Nailed Starter,eligible,5.5,8.0195,0.036,0.0818,3.17,77.5,3.9,77.5,3.38,77.5,3.84,77.5,3.56,77.5,3.33,77.5,21.19,10.45,10.73
40,Rogers,CHE,MID,Nailed Starter,eligible,7.5,6.311,0.1877,0.1185,3.54,77.5,3.5,77.5,2.99,77.5,3.5,77.5,3.64,77.5,4.02,77.5,21.18,10.03,11.16
159,Caicedo,CHE,MID,Nailed Starter,eligible,5.5,11.7811,0.0467,0.0766,3.15,77.5,3.69,77.5,3.27,77.5,3.52,77.5,3.57,77.5,3.91,77.5,21.1,10.11,11.0
55,Watkins,AVL,FWD,Nailed Starter,eligible,8.0,2.9862,0.4892,0.0375,3.49,77.5,2.69,77.5,3.69,77.5,3.81,77.5,3.88,77.5,3.53,77.5,21.09,9.87,11.22
109,Verbruggen,BHA,GKP,Nailed Starter,eligible,4.5,0.0,0.0,0.0016,3.63,77.5,3.28,77.5,3.52,77.5,3.52,77.5,3.23,77.5,3.9,77.5,21.08,10.43,10.65
335,Stach,LEE,MID,Nailed Starter,eligible,6.0,10.1055,0.1094,0.1698,3.67,77.5,3.47,77.5,3.63,77.5,3.27,77.5,3.52,77.5,3.5,77.5,21.06,10.77,10.29
417,Dalot,MUN,DEF,Nailed Starter,eligible,5.0,6.2093,0.0666,0.0887,3.44,77.5,3.55,77.5,3.66,77.5,3.04,77.5,3.53,77.5,3.78,77.5,21.0,10.65,10.35
124,Groß,BHA,MID,Nailed Starter,eligible,5.5,7.9768,0.0765,0.2173,3.45,77.5,3.74,77.5,3.49,77.5,3.6,77.5,3.16,77.5,3.51,77.5,20.96,10.68,10.27
309,Núñez,IPS,MID,Regular Starter,eligible,5.0,7.5,0.27,0.36,3.6,62.0,3.39,62.0,3.31,62.0,3.56,62.0,3.54,62.0,3.55,62.0,20.95,10.3,10.65
286,Belloumi,HUL,MID,Regular Starter,eligible,5.0,10.89,0.228,0.157,3.45,62.0,3.38,62.0,3.36,62.0,3.6,62.0,3.79,62.0,3.35,62.0,20.93,10.19,10.74
32,Cash,AVL,DEF,Nailed Starter,eligible,4.5,5.5504,0.034,0.0877,3.4,77.5,2.92,77.5,3.43,77.5,3.73,77.5,3.85,77.5,3.45,77.5,20.77,9.75,11.03
467,Sels,NFO,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.002,3.44,77.5,3.28,77.5,3.67,77.5,3.51,77.5,3.49,77.5,3.32,77.5,20.71,10.39,10.32
412,Lammens,MUN,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0,3.42,77.5,3.46,77.5,3.57,77.5,2.99,77.5,3.53,77.5,3.71,77.5,20.68,10.45,10.23
447,Botman,NEW,DEF,Regular Starter,eligible,5.0,10.5998,0.0849,0.0422,3.32,62.0,3.59,62.0,3.48,62.0,3.38,62.0,3.48,62.0,3.42,62.0,20.67,10.39,10.28
544,Xhaka,SUN,MID,Nailed Starter,eligible,5.5,11.2306,0.0313,0.1157,3.39,77.5,3.18,77.5,3.65,77.5,3.37,77.5,3.5,77.5,3.4,77.5,20.48,10.22,10.27
338,Ampadu,LEE,MID,Nailed Starter,eligible,5.5,12.0038,0.0713,0.0635,3.53,77.5,3.3,77.5,3.54,77.5,3.14,77.5,3.4,77.5,3.55,77.5,20.47,10.37,10.09
204,Mitchell,CRY,DEF,Nailed Starter,eligible,4.5,6.7784,0.044,0.07,3.61,77.5,3.02,77.5,3.5,77.5,3.34,77.5,3.34,77.5,3.62,77.5,20.42,10.13,10.3
400,Doku,MCI,MID,Regular Starter,eligible,7.5,6.3959,0.1457,0.2975,3.62,62.0,3.47,62.0,3.26,62.0,3.28,62.0,3.38,62.0,3.35,62.0,20.35,10.35,10.01
423,Shaw,MUN,DEF,Nailed Starter,eligible,4.5,6.2609,0.0201,0.0553,3.3,77.5,3.38,77.5,3.5,77.5,2.95,77.5,3.41,77.5,3.63,77.5,20.16,10.18,9.99
389,Matheus N.,MCI,DEF,Regular Starter,eligible,6.0,6.1342,0.0107,0.0702,3.23,62.0,3.3,62.0,3.42,62.0,3.18,62.0,3.69,62.0,3.29,62.0,20.11,9.95,10.16
236,Dewsbury-Hall,EVE,MID,Nailed Starter,eligible,6.5,7.8737,0.1489,0.1828,3.35,77.5,3.17,77.5,3.4,77.5,3.39,77.5,3.35,77.5,3.44,77.5,20.1,9.92,10.18
201,Muñoz,CRY,DEF,Regular Starter,eligible,5.5,7.35,0.0919,0.1477,3.51,62.0,3.01,62.0,3.4,62.0,3.32,62.0,3.27,62.0,3.56,62.0,20.07,9.92,10.15
82,Kelleher,BRE,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0059,3.49,77.5,3.3,77.5,3.54,77.5,3.29,77.5,3.02,77.5,3.42,77.5,20.06,10.33,9.73
194,Thomas-Asante,COV,FWD,Regular Starter,eligible,5.0,6.21,0.61,0.17,2.72,62.0,3.65,62.0,3.21,62.0,3.52,62.0,3.68,62.0,3.23,62.0,20.02,9.58,10.43
390,Rúben,MCI,DEF,Regular Starter,eligible,5.5,7.0266,0.024,0.0273,3.22,62.0,3.27,62.0,3.38,62.0,3.18,62.0,3.62,62.0,3.26,62.0,19.94,9.87,10.06
260,Wilson,LEE,MID,Nailed Starter,eligible,6.5,5.9574,0.1979,0.1605,3.49,77.5,3.47,77.5,3.33,77.5,3.3,77.5,3.39,77.5,2.95,77.5,19.92,10.29,9.64
385,Trafford,LEE,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0,3.3,77.5,3.39,77.5,3.2,77.5,3.54,77.5,3.31,77.5,3.03,77.5,19.78,9.89,9.88
327,Bijol,LEE,DEF,Regular Starter,eligible,5.0,10.4396,0.0429,0.0358,3.33,62.0,3.35,62.0,3.27,62.0,3.36,62.0,3.31,62.0,3.1,62.0,19.72,9.95,9.77
127,Gomez,BHA,MID,Regular Starter,eligible,5.0,10.1181,0.2653,0.0731,3.2,62.0,3.63,62.0,3.29,62.0,3.4,62.0,2.94,62.0,3.21,62.0,19.68,10.12,9.55
498,Senesi,TOT,DEF,Regular Starter,eligible,6.0,11.469,0.0419,0.1292,3.25,62.0,3.26,62.0,3.37,62.0,3.3,62.0,3.27,62.0,3.21,62.0,19.66,9.88,9.78
529,Roefs,SUN,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0029,3.36,77.5,3.56,77.5,3.13,77.5,3.16,77.5,3.09,77.5,3.29,77.5,19.6,10.05,9.54
203,Canvot,CRY,DEF,Regular Starter,eligible,5.0,11.4275,0.1001,0.0223,3.36,62.0,2.99,62.0,3.3,62.0,3.29,62.0,3.24,62.0,3.4,62.0,19.58,9.65,9.93
198,Henderson,CRY,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.003,3.47,77.5,2.8,77.5,3.41,77.5,3.19,77.5,3.25,77.5,3.44,77.5,19.56,9.68,9.88
369,Ngumoha,LIV,MID,Regular Starter,eligible,6.0,4.5,0.28,0.22,3.51,62.0,3.45,62.0,3.32,62.0,3.34,62.0,2.9,62.0,2.93,62.0,19.44,10.28,9.17
332,Justin,LEE,DEF,Regular Starter,eligible,4.5,8.7005,0.087,0.0552,3.29,62.0,3.34,62.0,3.2,62.0,3.35,62.0,3.27,62.0,2.96,62.0,19.41,9.83,9.58
10,White,ARS,DEF,Regular Starter,watch,5.5,6.82,0.058,0.089,3.0,44.0,3.06,44.0,2.8,44.0,3.13,44.0,2.98,44.0,4.29,62.0,19.26,8.86,10.4
226,Pickford,EVE,GKP,Nailed Starter,eligible,5.5,0.0,0.0,0.0053,3.15,77.5,3.14,77.5,3.04,77.5,3.52,77.5,3.19,77.5,3.21,77.5,19.25,9.33,9.92
305,Davis,IPS,DEF,Regular Starter,eligible,4.0,6.8,0.04,0.32,3.5,62.0,2.92,62.0,2.95,62.0,3.1,62.0,3.36,62.0,3.27,62.0,19.11,9.37,9.73
315,Fatawu,IPS,MID,Regular Starter,eligible,5.5,6.5,0.24,0.28,3.31,62.0,3.06,62.0,3.01,62.0,3.22,62.0,3.25,62.0,3.25,62.0,19.1,9.38,9.72
536,Reinildo,SUN,DEF,Nailed Starter,eligible,4.5,7.5076,0.006,0.0284,3.23,77.5,3.38,77.5,3.1,77.5,3.09,77.5,3.06,77.5,3.18,77.5,19.04,9.71,9.33
244,Armstrong,EVE,MID,Regular Starter,eligible,5.0,3.2,0.42,0.18,3.12,62.0,2.84,62.0,3.06,62.0,3.52,62.0,3.19,62.0,3.31,62.0,19.04,9.02,10.02
88,Kayode,BRE,DEF,Nailed Starter,eligible,4.5,6.0497,0.0354,0.0798,3.38,77.5,3.05,77.5,3.54,77.5,2.97,77.5,2.87,77.5,3.22,77.5,19.03,9.97,9.06
250,Leno,FUL,GKP,Nailed Starter,eligible,4.5,0.0,0.0,0.0005,2.92,77.5,3.59,77.5,3.22,77.5,3.01,77.5,3.11,77.5,3.16,77.5,19.02,9.73,9.28
431,Amad,MUN,MID,Regular Starter,eligible,6.0,7.6186,0.2101,0.1824,3.18,62.0,3.24,62.0,3.2,62.0,3.16,62.0,3.09,62.0,3.14,62.0,19.02,9.62,9.39
257,Bassey,FUL,DEF,Nailed Starter,eligible,4.5,7.2867,0.0608,0.0124,2.98,77.5,3.51,77.5,3.18,77.5,3.05,77.5,3.11,77.5,3.16,77.5,18.99,9.67,9.32
34,Pau,AVL,DEF,Regular Starter,eligible,4.5,6.0251,0.0715,0.021,3.12,62.0,2.76,62.0,3.14,62.0,3.37,62.0,3.45,62.0,3.15,62.0,18.98,9.02,9.97
57,Petrović,BOU,GKP,Nailed Starter,eligible,4.5,0.0,0.0,0.0,2.69,77.5,3.68,77.5,2.78,77.5,3.63,77.5,3.39,77.5,2.71,77.5,18.88,9.15,9.73
295,McBurnie,HUL,FWD,Regular Starter,eligible,5.5,3.2,0.48,0.11,2.97,62.0,3.09,62.0,3.11,62.0,3.16,62.0,3.33,62.0,3.18,62.0,18.85,9.17,9.67
367,Gakpo,LIV,MID,Regular Starter,eligible,7.0,5.0,0.2747,0.1536,3.38,62.0,3.32,62.0,3.2,62.0,3.22,62.0,2.83,62.0,2.87,62.0,18.82,9.9,8.92
115,De Cuyper,BHA,DEF,Regular Starter,eligible,4.5,4.1026,0.1064,0.2615,3.2,62.0,3.05,62.0,3.18,62.0,3.23,62.0,2.34,62.0,3.72,62.0,18.72,9.43,9.29
306,Greaves,IPS,DEF,Regular Starter,eligible,4.0,9.1,0.07,0.05,3.27,62.0,2.98,62.0,2.99,62.0,3.07,62.0,3.19,62.0,3.16,62.0,18.67,9.24,9.42
461,Touré,NEW,MID,Regular Starter,eligible,6.0,4.8,0.26,0.17,3.01,62.0,3.04,62.0,3.72,62.0,2.78,62.0,3.24,62.0,2.87,62.0,18.67,9.77,8.89
173,Thomas,COV,DEF,Regular Starter,eligible,4.0,8.56,0.089,0.104,2.88,62.0,3.21,62.0,2.98,62.0,3.09,62.0,3.26,62.0,3.21,62.0,18.63,9.07,9.56
535,Alderete,SUN,DEF,Regular Starter,eligible,5.0,10.0393,0.0521,0.0293,3.16,62.0,3.22,62.0,3.06,62.0,3.0,62.0,3.01,62.0,3.11,62.0,18.57,9.44,9.12
230,Branthwaite,EVE,DEF,Regular Starter,eligible,5.5,9.8286,0.043,0.0219,3.07,62.0,3.03,62.0,3.03,62.0,3.21,62.0,3.08,62.0,3.11,62.0,18.53,9.13,9.4
149,Colwill,CHE,DEF,Nailed Starter,eligible,5.0,6.3143,0.0549,0.0374,3.46,77.5,2.92,77.5,2.95,77.5,3.08,77.5,3.08,77.5,3.01,77.5,18.51,9.33,9.17
70,Kluivert,BOU,MID,Regular Starter,eligible,6.0,6.1905,0.22,0.1476,3.01,62.0,2.95,62.0,3.52,62.0,2.89,62.0,2.69,62.0,3.34,62.0,18.41,9.48,8.92
16,Madueke,ARS,MID,Regular Starter,eligible,6.5,5.2282,0.0919,0.2136,3.07,62.0,3.16,62.0,2.89,62.0,3.13,62.0,3.04,62.0,3.11,62.0,18.4,9.12,9.28
473,Aina,NFO,DEF,Regular Starter,eligible,4.5,7.3724,0.0233,0.0476,3.08,62.0,2.94,62.0,3.22,62.0,3.09,62.0,3.09,62.0,2.97,62.0,18.39,9.24,9.15
371,Gravenberch,LIV,MID,Nailed Starter,eligible,6.0,8.9669,0.0569,0.068,3.24,77.5,2.96,77.5,2.98,77.5,3.0,77.5,2.89,77.5,3.29,77.5,18.35,9.18,9.18
464,Wissa,NEW,FWD,Regular Starter,eligible,6.0,1.8,0.42,0.12,2.97,62.0,2.87,62.0,3.79,62.0,2.65,62.0,3.28,62.0,2.76,62.0,18.32,9.63,8.69
329,Rodon,LEE,DEF,Nailed Starter,eligible,4.5,8.3537,0.0427,0.0171,3.06,77.5,3.13,77.5,2.98,77.5,3.2,77.5,3.06,77.5,2.79,77.5,18.22,9.17,9.05
123,Hinshelwood,BHA,MID,Regular Starter,eligible,6.0,5.9101,0.2561,0.1213,3.01,62.0,3.25,62.0,3.07,62.0,3.17,62.0,2.49,62.0,3.2,62.0,18.18,9.33,8.86
113,F.Kadıoğlu,BHA,DEF,Regular Starter,eligible,4.5,4.8882,0.0592,0.0952,3.11,62.0,2.87,62.0,3.06,62.0,3.07,62.0,2.53,62.0,3.52,62.0,18.17,9.04,9.12
357,Frimpong,LIV,DEF,Regular Starter,eligible,5.5,2.6163,0.0436,0.1352,2.91,62.0,3.42,62.0,3.2,62.0,3.19,62.0,3.03,62.0,2.38,62.0,18.13,9.53,8.6
12,Saka,ARS,MID,Regular Starter,watch,9.5,7.4662,0.3072,0.2905,2.78,44.0,2.91,44.0,2.6,44.0,2.84,44.0,2.75,44.0,4.24,62.0,18.12,8.29,9.83
241,McNeil,CRY,MID,Regular Starter,eligible,5.5,8.6047,0.1062,0.1481,2.96,62.0,3.19,62.0,2.91,62.0,3.05,62.0,2.92,62.0,3.04,62.0,18.06,9.06,9.01
304,O'Shea,IPS,DEF,Regular Starter,eligible,4.0,8.2,0.06,0.07,3.2,62.0,2.84,62.0,2.86,62.0,2.94,62.0,3.1,62.0,3.05,62.0,17.99,8.9,9.09
539,O'Nien,SUN,DEF,Regular Starter,eligible,4.0,8.8,0.05,0.06,3.05,62.0,3.14,62.0,2.96,62.0,2.87,62.0,2.9,62.0,3.0,62.0,17.92,9.15,8.77
533,Mukiele,SUN,DEF,Regular Starter,eligible,5.5,8.8254,0.0524,0.0857,3.06,62.0,3.14,62.0,2.97,62.0,2.86,62.0,2.9,62.0,3.0,62.0,17.92,9.17,8.76
541,Meunier,SUN,DEF,Regular Starter,eligible,4.5,8.8,0.04,0.08,3.05,62.0,3.14,62.0,2.96,62.0,2.87,62.0,2.9,62.0,3.0,62.0,17.92,9.15,8.77
558,Schlager,NFO,MID,Regular Starter,eligible,5.0,12.3,0.085,0.1,3.04,62.0,3.06,62.0,2.78,62.0,2.93,62.0,2.99,62.0,3.11,62.0,17.9,8.88,9.03
358,Kerkez,LIV,DEF,Nailed Starter,eligible,5.5,5.3576,0.06,0.0276,2.85,77.5,3.37,77.5,3.12,77.5,3.12,77.5,2.97,77.5,2.46,77.5,17.89,9.34,8.55
41,Buendía,AVL,MID,Regular Starter,eligible,6.0,10.1141,0.1735,0.1145,2.99,62.0,2.93,62.0,3.08,62.0,2.97,62.0,2.95,62.0,2.97,62.0,17.88,9.0,8.89
210,Wharton,CRY,MID,Regular Starter,eligible,5.5,10.6857,0.0536,0.2634,2.87,62.0,3.27,62.0,2.84,62.0,3.05,62.0,2.9,62.0,2.96,62.0,17.88,8.98,8.91
140,Sánchez,CHE,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0012,3.33,77.5,2.84,77.5,3.01,77.5,3.0,77.5,2.93,77.5,2.74,77.5,17.85,9.18,8.67
