player_id,web_name,club_short,position,expected_role,draft_availability,cost,per90_defcon,per90_xg,per90_xa,gw1_xp,gw1_xmins,gw2_xp,gw2_xmins,gw3_xp,gw3_xmins,gw4_xp,gw4_xmins,gw5_xp,gw5_xmins,gw6_xp,gw6_xmins,total_6gw_xp,gw1_3_xp,gw4_6_xp
535,Alderete,SUN,DEF,Nailed Starter,eligible,5.0,10.0393,0.0521,0.0293,4.73,77.5,4.76,77.5,3.82,77.5,3.21,77.5,2.66,77.5,4.74,77.5,23.91,13.31,10.61
445,Thiaw,NEW,DEF,Nailed Starter,eligible,5.0,8.8694,0.1458,0.0292,2.95,77.5,3.75,77.5,3.79,77.5,3.71,77.5,4.94,77.5,4.76,77.5,23.91,10.49,13.41
55,Watkins,AVL,FWD,Nailed Starter,eligible,8.0,2.1699,0.4927,0.0648,3.87,77.5,3.14,77.5,4.77,77.5,3.91,77.5,3.87,77.5,3.88,77.5,23.45,11.78,11.66
94,Schade,BRE,MID,Nailed Starter,eligible,6.0,6.2921,0.3648,0.0681,4.03,77.5,4.0,77.5,4.71,77.5,4.0,77.5,3.31,77.5,3.35,77.5,23.39,12.74,10.66
533,Mukiele,SUN,DEF,Nailed Starter,eligible,5.5,8.8254,0.0524,0.0857,4.68,77.5,4.71,77.5,3.73,77.5,3.08,77.5,2.49,77.5,4.69,77.5,23.38,13.12,10.26
562,Maeda,IPS,MID,Regular Starter,eligible,5.5,7.69,0.455,0.175,4.64,62.0,3.16,62.0,3.1,62.0,3.84,62.0,3.85,62.0,4.79,62.0,23.38,10.9,12.48
542,E.Le Fée,SUN,MID,Nailed Starter,eligible,6.0,9.7986,0.1603,0.1828,4.41,77.5,4.46,77.5,3.75,77.5,3.33,77.5,2.94,77.5,4.42,77.5,23.32,12.62,10.69
12,Saka,ARS,MID,Regular Starter,watch,9.5,5.1426,0.3618,0.3307,4.61,62.0,3.18,62.0,3.19,62.0,3.83,62.0,3.85,62.0,4.59,62.0,23.24,10.98,12.27
229,Tarkowski,EVE,DEF,Nailed Starter,eligible,6.0,7.8224,0.0611,0.0638,3.66,77.5,3.66,77.5,2.99,77.5,3.67,77.5,4.55,77.5,4.56,77.5,23.08,10.31,12.78
8,Calafiori,ARS,DEF,Regular Starter,eligible,5.5,5.7416,0.1287,0.0519,4.43,62.0,3.24,62.0,3.25,62.0,3.78,62.0,3.79,62.0,4.42,62.0,22.91,10.92,11.99
11,Mosquera,ARS,DEF,Regular Starter,eligible,5.5,8.6714,0.0091,0.0575,4.27,62.0,3.38,62.0,3.39,62.0,3.78,62.0,3.79,62.0,4.27,62.0,22.88,11.04,11.84
427,Mbeumo,MUN,MID,Regular Starter,eligible,8.0,4.1943,0.4005,0.2121,4.37,62.0,4.35,62.0,3.58,62.0,2.91,62.0,3.62,62.0,3.6,62.0,22.44,12.3,10.13
356,Virgil,LIV,DEF,Nailed Starter,eligible,6.5,6.6586,0.085,0.0329,3.6,77.5,3.55,77.5,4.4,77.5,4.4,77.5,3.55,77.5,2.86,77.5,22.37,11.55,10.81
350,A.Becker,LIV,GKP,Nailed Starter,eligible,5.5,0.0,0.0,0.0024,3.65,77.5,3.58,77.5,4.26,77.5,4.25,77.5,3.58,77.5,3.02,77.5,22.35,11.49,10.85
346,Calvert-Lewin,LEE,FWD,Nailed Starter,eligible,6.0,2.8039,0.4828,0.0428,3.73,77.5,3.76,77.5,3.75,77.5,4.72,77.5,3.81,77.5,2.55,77.5,22.32,11.24,11.08
471,Milenković,NFO,DEF,Nailed Starter,eligible,5.5,8.3359,0.0658,0.0189,4.49,77.5,2.97,77.5,3.67,77.5,3.0,77.5,4.5,77.5,3.65,77.5,22.27,11.13,11.15
95,O.Dango,BRE,MID,Nailed Starter,eligible,6.5,5.873,0.3013,0.1385,3.82,77.5,3.79,77.5,4.45,77.5,3.79,77.5,3.16,77.5,3.19,77.5,22.21,12.06,10.14
334,Muharemović,LEE,DEF,Regular Starter,eligible,5.0,10.23,0.07,0.11,3.71,62.0,3.73,62.0,3.72,62.0,4.47,62.0,3.75,62.0,2.63,62.0,22.0,11.16,10.85
236,Dewsbury-Hall,EVE,MID,Nailed Starter,eligible,6.5,7.8737,0.1489,0.1828,3.55,77.5,3.54,77.5,3.11,77.5,3.56,77.5,4.11,77.5,4.12,77.5,21.99,10.2,11.79
368,Szoboszlai,LIV,MID,Nailed Starter,eligible,7.0,6.5079,0.1681,0.2049,3.62,77.5,3.55,77.5,4.1,77.5,4.1,77.5,3.55,77.5,3.05,77.5,21.97,11.27,10.7
226,Pickford,EVE,GKP,Nailed Starter,eligible,5.5,0.0,0.0,0.0071,3.48,77.5,3.48,77.5,2.94,77.5,3.5,77.5,4.25,77.5,4.27,77.5,21.92,9.9,12.02
389,Matheus N.,MCI,DEF,Nailed Starter,eligible,6.0,4.1988,0.0444,0.1261,3.63,77.5,3.6,77.5,4.4,77.5,2.96,77.5,4.39,77.5,2.93,77.5,21.91,11.63,10.28
362,Jacquet,LIV,DEF,Regular Starter,eligible,5.0,10.87,0.045,0.085,3.55,62.0,3.51,62.0,4.17,62.0,4.17,62.0,3.51,62.0,2.95,62.0,21.85,11.23,10.63
201,Muñoz,CRY,DEF,Nailed Starter,eligible,5.5,5.5355,0.0999,0.1177,3.6,77.5,2.77,77.5,3.63,77.5,4.58,77.5,3.59,77.5,3.59,77.5,21.76,10.0,11.76
412,Lammens,MUN,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0,4.21,77.5,4.19,77.5,3.46,77.5,2.87,77.5,3.5,77.5,3.47,77.5,21.7,11.86,9.84
452,Bruno G.,NEW,MID,Nailed Starter,eligible,7.0,7.005,0.1661,0.1702,3.02,77.5,3.48,77.5,3.52,77.5,3.44,77.5,4.22,77.5,4.02,77.5,21.69,10.02,11.68
418,Maguire,MUN,DEF,Nailed Starter,eligible,5.0,6.1638,0.0804,0.0301,4.32,77.5,4.3,77.5,3.42,77.5,2.71,77.5,3.45,77.5,3.44,77.5,21.65,12.04,9.6
130,Wieffer,BHA,DEF,Regular Starter,eligible,5.0,13.9948,0.0813,0.0889,3.59,62.0,2.9,62.0,4.35,62.0,4.31,62.0,2.94,62.0,3.54,62.0,21.63,10.84,10.79
335,Stach,LEE,MID,Nailed Starter,eligible,6.0,10.1055,0.1094,0.1698,3.61,77.5,3.63,77.5,3.62,77.5,4.16,77.5,3.66,77.5,2.91,77.5,21.59,10.86,10.73
480,Gibbs-White,NFO,MID,Nailed Starter,eligible,8.0,4.4032,0.2549,0.1282,4.2,77.5,2.98,77.5,3.58,77.5,3.01,77.5,4.21,77.5,3.56,77.5,21.55,10.76,10.78
397,Semenyo,MCI,MID,Nailed Starter,eligible,8.5,5.1949,0.2732,0.0985,3.57,77.5,3.54,77.5,4.12,77.5,3.05,77.5,4.1,77.5,3.02,77.5,21.41,11.23,10.17
88,Kayode,BRE,DEF,Nailed Starter,eligible,4.5,6.5526,0.034,0.1001,3.67,77.5,3.66,77.5,4.43,77.5,3.66,77.5,2.99,77.5,3.01,77.5,21.41,11.76,9.66
529,Roefs,SUN,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0029,4.22,77.5,4.26,77.5,3.37,77.5,2.86,77.5,2.35,77.5,4.23,77.5,21.28,11.85,9.44
391,Gvardiol,MCI,DEF,Regular Starter,eligible,5.5,4.9825,0.1358,0.0632,3.52,62.0,3.5,62.0,4.18,62.0,2.93,62.0,4.17,62.0,2.91,62.0,21.22,11.2,10.01
67,Rayan,BOU,MID,Nailed Starter,eligible,6.5,6.6486,0.2165,0.1492,2.87,77.5,3.89,77.5,3.99,77.5,3.85,77.5,3.29,77.5,3.29,77.5,21.17,10.75,10.43
113,F.Kadıoğlu,BHA,DEF,Nailed Starter,eligible,4.5,4.8882,0.0592,0.0952,3.47,77.5,2.69,77.5,4.33,77.5,4.29,77.5,2.72,77.5,3.42,77.5,20.92,10.49,10.43
28,Martinez,AVL,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0015,3.45,77.5,2.87,77.5,4.21,77.5,3.47,77.5,3.45,77.5,3.45,77.5,20.9,10.53,10.37
338,Ampadu,LEE,MID,Nailed Starter,eligible,5.5,12.0038,0.0713,0.0635,3.48,77.5,3.5,77.5,3.49,77.5,3.87,77.5,3.52,77.5,3.01,77.5,20.87,10.47,10.4
255,J.Cuenca,FUL,DEF,Regular Starter,eligible,4.5,11.262,0.0048,0.051,3.13,62.0,3.58,62.0,3.63,62.0,3.08,62.0,3.17,62.0,4.23,62.0,20.82,10.34,10.48
32,Cash,AVL,DEF,Nailed Starter,eligible,4.5,4.352,0.0686,0.0832,3.43,77.5,2.72,77.5,4.32,77.5,3.45,77.5,3.44,77.5,3.44,77.5,20.79,10.47,10.33
10,White,ARS,DEF,Regular Starter,watch,5.5,4.956,0.0472,0.0965,4.01,62.0,2.93,62.0,2.93,62.0,3.41,62.0,3.42,62.0,4.0,62.0,20.7,9.87,10.83
544,Xhaka,SUN,MID,Nailed Starter,eligible,5.5,11.2306,0.0313,0.1157,3.74,77.5,3.77,77.5,3.35,77.5,3.15,77.5,2.93,77.5,3.74,77.5,20.68,10.86,9.82
140,Sánchez,CHE,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0007,3.38,77.5,4.04,77.5,2.35,77.5,4.07,77.5,3.33,77.5,3.34,77.5,20.51,9.77,10.74
82,Kelleher,BRE,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0032,3.51,77.5,3.48,77.5,4.16,77.5,3.48,77.5,2.91,77.5,2.95,77.5,20.5,11.15,9.34
536,Reinildo,SUN,DEF,Nailed Starter,eligible,4.5,7.5076,0.006,0.0284,4.07,77.5,4.09,77.5,3.27,77.5,2.72,77.5,2.24,77.5,4.07,77.5,20.45,11.43,9.03
467,Sels,NFO,GKP,Nailed Starter,eligible,5.0,0.0,0.0,0.0041,4.09,77.5,2.75,77.5,3.37,77.5,2.79,77.5,4.1,77.5,3.34,77.5,20.43,10.21,10.23
367,Gakpo,LIV,MID,Regular Starter,eligible,7.0,4.0929,0.3457,0.1582,3.35,62.0,3.29,62.0,3.88,62.0,3.87,62.0,3.29,62.0,2.75,62.0,20.43,10.52,9.91
173,Thomas,COV,DEF,Regular Starter,eligible,4.0,9.102,0.091,0.043,2.32,62.0,4.12,62.0,2.31,62.0,4.08,62.0,3.38,62.0,4.12,62.0,20.34,8.75,11.58
193,Wright,COV,FWD,Regular Starter,eligible,5.5,5.279,0.57,0.11,2.29,62.0,4.16,62.0,2.28,62.0,4.06,62.0,3.37,62.0,4.17,62.0,20.33,8.73,11.6
175,van Ewijk,COV,DEF,Regular Starter,eligible,4.0,7.0,0.035,0.15,2.35,62.0,4.08,62.0,2.34,62.0,4.04,62.0,3.38,62.0,4.08,62.0,20.26,8.77,11.5
124,Groß,BHA,MID,Nailed Starter,eligible,5.5,3.9884,0.1308,0.2372,3.38,77.5,2.81,77.5,3.92,77.5,3.86,77.5,2.85,77.5,3.31,77.5,20.14,10.11,10.02
109,Verbruggen,BHA,GKP,Nailed Starter,eligible,4.5,0.0,0.0,0.0009,3.35,77.5,2.67,77.5,4.08,77.5,4.03,77.5,2.72,77.5,3.27,77.5,20.11,10.1,10.02
18,Martinelli,ARS,MID,Regular Starter,eligible,6.5,4.4554,0.3155,0.1556,3.88,62.0,2.84,62.0,2.84,62.0,3.32,62.0,3.33,62.0,3.87,62.0,20.07,9.56,10.52
188,Torp,COV,MID,Regular Starter,eligible,5.5,11.05,0.185,0.205,2.62,62.0,3.85,62.0,2.6,62.0,3.79,62.0,3.34,62.0,3.85,62.0,20.05,9.07,10.98
68,Tavernier,BOU,MID,Nailed Starter,eligible,6.0,6.219,0.2546,0.1633,2.67,77.5,3.7,77.5,3.77,77.5,3.66,77.5,3.1,77.5,3.1,77.5,19.99,10.14,9.86
203,Canvot,CRY,DEF,Regular Starter,eligible,5.0,11.4275,0.1001,0.0223,3.3,62.0,2.68,62.0,3.33,62.0,4.05,62.0,3.3,62.0,3.3,62.0,19.96,9.31,10.65
14,Eze,ARS,MID,Regular Starter,eligible,6.5,4.6383,0.3139,0.1661,3.86,62.0,2.81,62.0,2.81,62.0,3.29,62.0,3.3,62.0,3.85,62.0,19.92,9.48,10.44
472,Murillo,NFO,DEF,Nailed Starter,watch,5.5,7.365,0.0402,0.0232,4.05,77.5,2.61,77.5,3.26,77.5,2.63,77.5,4.06,77.5,3.25,77.5,19.86,9.92,9.94
398,Foden,MCI,MID,Regular Starter,eligible,7.0,4.621,0.2763,0.2255,3.32,62.0,3.29,62.0,3.81,62.0,2.82,62.0,3.79,62.0,2.8,62.0,19.83,10.42,9.41
202,Richards,CRY,DEF,Nailed Starter,eligible,5.0,7.2145,0.0606,0.0337,3.25,77.5,2.55,77.5,3.27,77.5,4.11,77.5,3.24,77.5,3.24,77.5,19.67,9.07,10.59
73,Adams,BOU,MID,Nailed Starter,eligible,5.0,12.2416,0.0466,0.0335,3.04,77.5,3.39,77.5,3.45,77.5,3.37,77.5,3.18,77.5,3.18,77.5,19.61,9.88,9.73
198,Henderson,CRY,GKP,Nailed Starter,eligible,5.0,0.0,0.0001,0.0018,3.24,77.5,2.61,77.5,3.28,77.5,4.01,77.5,3.23,77.5,3.23,77.5,19.6,9.13,10.47
372,Mac Allister,LIV,MID,Nailed Starter,watch,5.5,6.482,0.1221,0.1192,3.23,77.5,3.18,77.5,3.58,77.5,3.58,77.5,3.18,77.5,2.82,77.5,19.57,9.99,9.58
515,Maddison,TOT,MID,Regular Starter,eligible,6.5,3.5019,0.2761,0.2788,3.21,62.0,3.91,62.0,3.24,62.0,3.24,62.0,3.24,62.0,2.72,62.0,19.55,10.36,9.2
469,N.Williams,NFO,DEF,Nailed Starter,eligible,5.0,5.6524,0.0584,0.0904,4.08,77.5,2.47,77.5,3.21,77.5,2.5,77.5,4.08,77.5,3.19,77.5,19.53,9.76,9.77
40,Rogers,CHE,MID,Nailed Starter,eligible,7.5,4.5495,0.1885,0.1088,3.24,77.5,3.68,77.5,2.47,77.5,3.71,77.5,3.21,77.5,3.22,77.5,19.52,9.39,10.14
25,Gyökeres,ARS,FWD,Regular Starter,eligible,7.5,3.4506,0.4977,0.0788,3.81,62.0,2.73,62.0,2.74,62.0,3.22,62.0,3.24,62.0,3.79,62.0,19.52,9.28,10.25
247,Hackney,EVE,MID,Regular Starter,eligible,5.5,12.03,0.105,0.175,3.17,62.0,3.17,62.0,2.89,62.0,3.19,62.0,3.54,62.0,3.55,62.0,19.5,9.23,10.28
499,Pedro Porro,TOT,DEF,Nailed Starter,eligible,5.5,5.1701,0.0523,0.1561,3.19,77.5,4.2,77.5,3.21,77.5,3.21,77.5,3.21,77.5,2.48,77.5,19.49,10.6,8.9
417,Dalot,MUN,DEF,Nailed Starter,eligible,5.0,4.5289,0.0608,0.08,3.96,77.5,3.95,77.5,3.05,77.5,2.34,77.5,3.08,77.5,3.06,77.5,19.44,10.96,8.48
278,Hughes,HUL,DEF,Regular Starter,eligible,4.0,8.14,0.075,0.055,2.74,62.0,3.99,62.0,3.29,62.0,2.69,62.0,3.36,62.0,3.29,62.0,19.37,10.02,9.34
423,Shaw,MUN,DEF,Nailed Starter,eligible,4.5,3.1304,0.0124,0.0694,3.84,77.5,3.83,77.5,3.04,77.5,2.42,77.5,3.07,77.5,3.05,77.5,19.26,10.71,8.54
149,Colwill,CHE,DEF,Nailed Starter,eligible,5.0,3.1571,0.0598,0.032,3.15,77.5,3.92,77.5,1.97,77.5,3.94,77.5,3.12,77.5,3.13,77.5,19.24,9.04,10.19
248,Beto,EVE,FWD,Regular Starter,eligible,5.5,3.8248,0.5291,0.0203,3.08,62.0,3.08,62.0,2.6,62.0,3.1,62.0,3.67,62.0,3.69,62.0,19.23,8.76,10.46
286,Belloumi,HUL,MID,Regular Starter,eligible,5.0,9.97,0.195,0.215,2.85,62.0,3.74,62.0,3.25,62.0,2.8,62.0,3.34,62.0,3.25,62.0,19.22,9.84,9.39
450,Livramento,NEW,DEF,Nailed Starter,watch,5.0,3.7521,0.0136,0.066,2.4,77.5,3.01,77.5,3.03,77.5,2.98,77.5,3.89,77.5,3.79,77.5,19.1,8.44,10.66
211,Yeremy,CRY,MID,Regular Starter,eligible,5.5,7.2469,0.1966,0.2656,3.17,62.0,2.68,62.0,3.2,62.0,3.69,62.0,3.16,62.0,3.17,62.0,19.07,9.05,10.02
142,James,CHE,DEF,Regular Starter,eligible,5.5,5.0719,0.0431,0.1225,3.14,62.0,3.76,62.0,2.13,62.0,3.77,62.0,3.12,62.0,3.12,62.0,19.04,9.03,10.01
428,Cunha,MUN,MID,Regular Starter,eligible,8.0,5.5421,0.2878,0.1339,3.61,62.0,3.59,62.0,3.06,62.0,2.59,62.0,3.09,62.0,3.07,62.0,19.0,10.26,8.75
442,Pope,NEW,GKP,Regular Starter,eligible,5.0,0.0,0.0033,0.0,2.55,62.0,3.01,62.0,3.05,62.0,2.98,62.0,3.73,62.0,3.6,62.0,18.93,8.61,10.31
41,Buendía,AVL,MID,Regular Starter,eligible,6.0,10.1141,0.1735,0.1145,3.12,62.0,2.77,62.0,3.51,62.0,3.13,62.0,3.12,62.0,3.12,62.0,18.78,9.4,9.37
232,O'Brien,EVE,DEF,Regular Starter,eligible,5.0,6.8638,0.0462,0.0233,3.0,62.0,3.0,62.0,2.5,62.0,3.01,62.0,3.64,62.0,3.64,62.0,18.78,8.5,10.29
488,Sangaré,NFO,MID,Nailed Starter,eligible,5.0,9.379,0.0406,0.0559,3.36,77.5,2.87,77.5,3.13,77.5,2.9,77.5,3.37,77.5,3.11,77.5,18.75,9.36,9.38
84,Collins,BRE,DEF,Nailed Starter,eligible,5.5,7.1409,0.0635,0.0443,3.22,77.5,3.2,77.5,4.04,77.5,3.2,77.5,2.52,77.5,2.55,77.5,18.73,10.46,8.27
254,Robinson,FUL,DEF,Nailed Starter,eligible,4.5,6.1695,0.042,0.1033,2.61,77.5,3.28,77.5,3.33,77.5,2.56,77.5,2.66,77.5,4.23,77.5,18.67,9.22,9.45
155,Enzo,CHE,MID,Regular Starter,eligible,7.0,5.5214,0.2686,0.1901,3.1,62.0,3.56,62.0,2.26,62.0,3.59,62.0,3.07,62.0,3.08,62.0,18.67,8.92,9.74
69,Scott,BOU,MID,Nailed Starter,eligible,6.0,9.24,0.1005,0.1004,2.74,77.5,3.3,77.5,3.36,77.5,3.28,77.5,2.97,77.5,2.97,77.5,18.64,9.4,9.22
357,Frimpong,LIV,DEF,Regular Starter,eligible,5.5,2.6163,0.0436,0.1352,3.0,62.0,2.97,62.0,3.64,62.0,3.64,62.0,2.97,62.0,2.4,62.0,18.61,9.61,9.01
474,Jair Cunha,NFO,DEF,Regular Starter,eligible,4.5,8.2296,0.0473,0.0105,3.68,62.0,2.53,62.0,3.07,62.0,2.55,62.0,3.69,62.0,3.05,62.0,18.58,9.28,9.29
250,Leno,FUL,GKP,Nailed Starter,eligible,4.5,0.0,0.0,0.0005,2.67,77.5,3.2,77.5,3.28,77.5,2.59,77.5,2.74,77.5,4.06,77.5,18.56,9.15,9.39
204,Mitchell,CRY,DEF,Nailed Starter,eligible,4.5,4.9693,0.0405,0.0785,3.05,77.5,2.36,77.5,3.08,77.5,3.91,77.5,3.05,77.5,3.05,77.5,18.5,8.49,10.01
558,Schlager,NFO,MID,Regular Starter,eligible,5.0,12.3,0.085,0.1,3.34,62.0,2.81,62.0,3.08,62.0,2.84,62.0,3.34,62.0,3.07,62.0,18.49,9.23,9.25
274,Butland,HUL,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.7,62.0,3.68,62.0,3.12,62.0,2.64,62.0,3.21,62.0,3.12,62.0,18.48,9.5,8.97
388,Guéhi,MCI,DEF,Regular Starter,eligible,6.0,5.9427,0.0781,0.0598,3.05,62.0,3.04,62.0,3.7,62.0,2.51,62.0,3.69,62.0,2.49,62.0,18.47,9.79,8.69
61,Truffert,BOU,DEF,Nailed Starter,eligible,5.5,8.0195,0.036,0.0818,2.29,77.5,3.5,77.5,3.55,77.5,3.47,77.5,2.81,77.5,2.81,77.5,18.43,9.34,9.09
371,Gravenberch,LIV,MID,Nailed Starter,eligible,6.0,7.2532,0.0786,0.0863,3.05,77.5,3.0,77.5,3.32,77.5,3.31,77.5,3.0,77.5,2.73,77.5,18.41,9.37,9.04
115,De Cuyper,BHA,DEF,Regular Starter,eligible,4.5,4.1026,0.1064,0.2615,3.03,62.0,2.24,62.0,3.91,62.0,3.87,62.0,2.27,62.0,2.99,62.0,18.3,9.18,9.13
329,Rodon,LEE,DEF,Nailed Starter,eligible,4.5,8.3537,0.0427,0.0171,3.07,77.5,3.08,77.5,3.07,77.5,3.95,77.5,3.1,77.5,1.93,77.5,18.21,9.22,8.98
473,Aina,NFO,DEF,Nailed Starter,eligible,4.5,5.2333,0.0209,0.0542,3.76,77.5,2.34,77.5,2.98,77.5,2.36,77.5,3.77,77.5,2.97,77.5,18.17,9.08,9.1
186,Mason-Clark,COV,MID,Regular Starter,eligible,5.5,6.52,0.255,0.155,2.24,62.0,3.56,62.0,2.23,62.0,3.51,62.0,3.02,62.0,3.56,62.0,18.13,8.03,10.09
295,McBurnie,HUL,FWD,Regular Starter,eligible,5.5,0.0,0.4862,0.1393,2.6,62.0,3.62,62.0,3.07,62.0,2.55,62.0,3.16,62.0,3.07,62.0,18.07,9.29,8.78
15,Ødegaard,ARS,MID,Regular Starter,eligible,6.5,4.5987,0.143,0.2591,3.41,62.0,2.63,62.0,2.64,62.0,2.99,62.0,3.0,62.0,3.4,62.0,18.07,8.68,9.39
261,Iwobi,FUL,MID,Nailed Starter,eligible,5.5,5.2092,0.1187,0.18,2.73,77.5,3.09,77.5,3.15,77.5,2.67,77.5,2.77,77.5,3.65,77.5,18.06,8.97,9.09
36,Maatsen,AVL,DEF,Regular Starter,eligible,4.5,6.4626,0.0705,0.1648,2.98,62.0,2.34,62.0,3.76,62.0,2.99,62.0,2.98,62.0,2.98,62.0,18.04,9.08,8.95
172,Wilson,COV,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.16,62.0,3.58,62.0,2.15,62.0,3.54,62.0,3.0,62.0,3.58,62.0,18.02,7.89,10.12
5,J.Timber,ARS,DEF,Regular Starter,exclude_gw1,6.5,5.0453,0.1094,0.0523,0.0,0.0,3.16,62.0,3.16,62.0,3.68,62.0,3.69,62.0,4.28,62.0,17.96,6.32,11.65
280,Coyle,HUL,DEF,Regular Starter,eligible,4.0,7.36,0.03,0.125,2.51,62.0,3.75,62.0,3.05,62.0,2.47,62.0,3.12,62.0,3.05,62.0,17.95,9.31,8.64
358,Kerkez,LIV,DEF,Nailed Starter,eligible,5.5,4.0749,0.0491,0.0433,2.85,77.5,2.81,77.5,3.64,77.5,3.64,77.5,2.81,77.5,2.17,77.5,17.92,9.3,8.62
552,Brobbey,SUN,FWD,Nailed Starter,eligible,6.0,3.4688,0.2822,0.0314,3.35,77.5,3.4,77.5,2.87,77.5,2.57,77.5,2.27,77.5,3.36,77.5,17.83,9.62,8.2
159,Caicedo,CHE,MID,Nailed Starter,eligible,5.5,8.9456,0.0321,0.073,2.96,77.5,3.16,77.5,2.61,77.5,3.18,77.5,2.93,77.5,2.94,77.5,17.77,8.73,9.05
336,Okafor,LEE,MID,Regular Starter,eligible,6.0,6.5486,0.3042,0.0765,2.99,62.0,3.0,62.0,2.99,62.0,3.54,62.0,3.02,62.0,2.22,62.0,17.76,8.98,8.78
16,Madueke,ARS,MID,Regular Starter,eligible,6.5,4.0453,0.2068,0.1844,3.38,62.0,2.56,62.0,2.56,62.0,2.93,62.0,2.95,62.0,3.37,62.0,17.76,8.5,9.25
315,Fatawu,IPS,MID,Regular Starter,eligible,5.5,11.7188,0.0641,0.2219,3.23,62.0,2.69,62.0,2.66,62.0,2.93,62.0,2.93,62.0,3.28,62.0,17.73,8.58,9.14
